Order,Painting ID,Canonical Story ID,Recension ID,Manuscript,Manuscript Link,Image Link,Painting Number,Painting folio,Painting scan,Number of Episodes,Episode Number,Episode Description,Episode Location,Episode Keywords,Episode Caption,Episode Notes,Featured Story Image,Countif Unique Manuscript,IIIF?,Total Manuscripts with this Story ID illustrated,Story ID + Manuscript ID + Painting Number + Painting folio + Painting scan (technical column),Total Story ID Paintings,Total Manuscript Paintings
1431,666,0,,BOr (BL) 641,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_641_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054923333.0x000040/full/400,/0/default.jpg?t=1654626506758",1,29v,,1,1,12. Holy Family: Flight to Egypt,full,,"How our Lady Mary fled to Dabra Qwasqwam with Joseph and Salome, away from the wrath of Herod",,FALSE,1,,217,0 BOr (BL) 641 1 29v ,518,63
1419,654,0,,BOr (BL) 641,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_641_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054923333.0x000015/full/400,/0/default.jpg?t=1654626389324",1,8r,,1,1,11. Motherhood: Madonna and child,full,,Our Lady Mary with her beloved Son; Saint Michael; Saint Gabriel,,FALSE,1,,217,0 BOr (BL) 641 1 8r ,518,63
1440,675,0,,BOr (BL) 642,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_642_f001r,no IIIF link,1,78v,,1,1,25. Crucifixion: Mary at the cross,right,,,,FALSE,1,,217,0 BOr (BL) 642 1 78v ,518,2
1441,676,0,,BOr (BL) 642,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_642_f001r,no IIIF link,1,79r,,1,1,11. Motherhood: Madonna and child,right,,,,FALSE,1,,217,0 BOr (BL) 642 1 79r ,518,2
1442,677,0,,BOr (BL) 643,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_643_f001r,no IIIF link,1,1v,,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,right,,,Uncertain identification,FALSE,1,,217,0 BOr (BL) 643 1 1v ,518,2
1443,678,0,,BOr (BL) 643,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_643_f001r,no IIIF link,1,2r,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 BOr (BL) 643 1 2r ,518,2
1444,679,0,,BOr (BL) 644,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_644_f001r,no IIIF link,1,6r,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 BOr (BL) 644 1 6r ,518,1
1445,680,0,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x000018/full/400,/0/default.jpg?t=1654626213476",1,11v,,1,1,30. Resurrection: Mary prays at Golgotha,full,,,,FALSE,1,,217,0 BOr (BL) 645 1 11v ,518,48
1446,681,0,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x000019/full/400,/0/default.jpg?t=1654626213477",1,12r,,1,1,34. Ascension: Mary surrounded by angels and the apostles,full,,,,FALSE,1,,217,0 BOr (BL) 645 1 12r ,518,48
1447,682,0,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x00001a/full/400,/0/default.jpg?t=1654626153702",1,12v,,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,,,FALSE,1,,217,0 BOr (BL) 645 1 12v ,518,48
1448,683,0,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x00001b/full/400,/0/default.jpg?t=1654626153703",1,13r,,1,1,41. Dormition: Angels show Mary the fires of Sheol and the souls within.,full,,,,FALSE,1,,217,0 BOr (BL) 645 1 13r ,518,48
1449,684,0,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x00001d/full/400,/0/default.jpg?t=1654626154755",1,14r,,1,1,42. Dormition: Mary prays for those in Sheol,full,,,,FALSE,1,,217,0 BOr (BL) 645 1 14r ,518,48
1450,685,0,,BOr (BL) 645,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_645_f001r,"https://api.bl.uk/image/iiif/ark:/81055/vdc_100054933823.0x00001e/full/400,/0/default.jpg?t=1654626154756",1,14v,,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,,,FALSE,1,,217,0 BOr (BL) 645 1 14v ,518,48
1451,686,0,,BOr (BL) 646,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_646_f001r,no IIIF link,1,2r,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 BOr (BL) 646 1 2r ,518,36
1452,687,0,,BOr (BL) 647,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_647_f001r,no IIIF link,1,4v,,1,1,41. Dormition: Angels show Mary the fires of Sheol and the souls within.,bottom,,,,FALSE,1,,217,0 BOr (BL) 647 1 4v ,518,52
1453,688,0,,BOr (BL) 647,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_647_f001r,no IIIF link,1,5r,,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,,,FALSE,1,,217,0 BOr (BL) 647 1 5r ,518,52
1454,689,0,,BOr (BL) 648,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_648_f001r,no IIIF link,1,6v,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 BOr (BL) 648 1 6v ,518,67
1455,690,0,,BOr (BL) 649,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_649_f001r,no IIIF link,1,3r,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 BOr (BL) 649 1 3r ,518,42
1456,691,0,,BOr (BL) 651,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_651_f001r,no IIIF link,1,10r,,1,1,11. Motherhood: Madonna and child,full,,With her beloved Son; Gabriel,Unfinished,FALSE,1,,217,0 BOr (BL) 651 1 10r ,518,1
1457,692,0,,BOr (BL) 652,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_652_fs001r,no IIIF link,1,1v,,1,1,11. Motherhood: Madonna and child,full,,[.......] with her beloved [Son]; [....] Saint Michael,Captioned damaged,FALSE,1,,217,0 BOr (BL) 652 1 1v ,518,1
1683,917,0,,BOr (BL) 654,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_654_f001r,no IIIF link,1,1v,,1,1,25. Crucifixion: Mary at the cross,left,,Icon of the Crucifixion,,FALSE,1,,217,0 BOr (BL) 654 1 1v ,518,2
1684,918,0,,BOr (BL) 654,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_654_f001r,no IIIF link,1,2r,,1,1,11. Motherhood: Madonna and child,full,,Michael; With her beloved Son; Gabriel,,FALSE,1,,217,0 BOr (BL) 654 1 2r ,518,2
1458,693,0,,BOr (BL) 655,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_655_f001r,no IIIF link,1,2v,,1,1,12. Holy Family: Flight to Egypt,full,,How our Lady Mary journeyed into the land of Egypt with Joseph and Salome,,FALSE,1,,217,0 BOr (BL) 655 1 2v ,518,2
1459,694,0,,BOr (BL) 655,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_655_f001r,no IIIF link,1,3r,,1,1,11. Motherhood: Madonna and child,full,,Saint Michael; With her beloved Son; Saint Gabriel,,FALSE,1,,217,0 BOr (BL) 655 1 3r ,518,2
1460,695,0,,BOr (BL) 8814,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_8814_fs001r,no IIIF link,1,64r,,1,1,35. Ascension: Mary Enthroned,full,,,,FALSE,1,,217,0 BOr (BL) 8814 1 64r ,518,3
1461,696,0,,BOr (BL) 8814,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_8814_fs001r,no IIIF link,1,64v,,1,1,25. Crucifixion: Mary at the cross,full,,,,FALSE,1,,217,0 BOr (BL) 8814 1 64v ,518,3
1462,697,0,,BOr (BL) 8814,http://www.bl.uk/manuscripts/Viewer.aspx?ref=or_8814_fs001r,no IIIF link,1,93v,,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 BOr (BL) 8814 1 93v ,518,3
1465,700,0,,CR-Paris (BNF) 53,https://gallica.bnf.fr/ark:/12148/btv1b10091458z,,1,1v,4,1,1,4. Childhood: Bringing Mary to temple (related to ID 316D),top-left,,,,FALSE,1,,217,0 CR-Paris (BNF) 53 1 1v 4,518,7
1466,701,0,,CR-Paris (BNF) 53,https://gallica.bnf.fr/ark:/12148/btv1b10091458z,,2,1v,4,1,1,6. Childhood: Angels tending to Mary in the temple (related to ID 315),top-right,,,,FALSE,0,,217,0 CR-Paris (BNF) 53 2 1v 4,518,7
1467,702,0,,CR-Paris (BNF) 53,https://gallica.bnf.fr/ark:/12148/btv1b10091458z,,3,1v,4,1,1,8. Annunciation: St Gabriel appears to Mary sewing or spinning,bottom-left,,,,FALSE,0,,217,0 CR-Paris (BNF) 53 3 1v 4,518,7
1468,703,0,,CR-Paris (BNF) 53,https://gallica.bnf.fr/ark:/12148/btv1b10091458z,,4,1v,4,1,1,"10. Nativity: Mary, Joseph, Jesus in manger",bottom-right,,,,FALSE,0,,217,0 CR-Paris (BNF) 53 4 1v 4,518,7
1469,704,0,,CR-Paris (BNF) 53,https://gallica.bnf.fr/ark:/12148/btv1b10091458z,,1,2r,5,1,1,25. Crucifixion: Mary at the cross,full,,,,FALSE,1,,217,0 CR-Paris (BNF) 53 1 2r 5,518,7
1470,705,0,,CR-Paris (BNF) 53,https://gallica.bnf.fr/ark:/12148/btv1b10091458z,,1,4r,9,1,1,11. Motherhood: Madonna and child,full,,With her beloved Son,,FALSE,1,,217,0 CR-Paris (BNF) 53 1 4r 9,518,7
1485,720,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,100v,202,1,1,12. Holy Family: Flight to Egypt,full,,"Icon of the jouney of our Lady to the land of Egypt. How she passted beneath the shade of a tree riding upon a donkey while nursing her son; Icon of Salome, one who followed her; Icon of Joseph, her espoused, who followed her",,FALSE,1,,217,0 CR-Paris (BNF) 55 1 100v 202,518,63
1486,721,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,101r,203,1,1,12. Holy Family: Flight to Egypt,full,,"Icon of our Lady, how she fled to the land of Egypt away from the presence of Herod while carrying her child; Icon of Salome; Icon of Joseph, her betrothed, who fled with her just as the angel told him",,FALSE,1,,217,0 CR-Paris (BNF) 55 1 101r 203,518,63
1471,706,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,7r,15,1,1,3. Childhood: Mary as an infant held by Yoachim and Hanna,full,,How our Lady was born; Hanna; Yoachim,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 7r 15,518,63
1472,707,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,87r,175,1,1,"10. Nativity: Mary, Joseph, Jesus in manger",full,,How she gave birth to our Lord,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 87r 175,518,63
1473,708,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,88r,177,1,1,11. Motherhood: Madonna and child,full,,Saint Michael; Saint Gabriel,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 88r 177,518,63
1474,709,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,88v,178,1,1,44. Dormition: Foundation of the church upon the three stones,full,,How he built the temple; Peter; Our Lord; His mother,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 88v 178,518,63
1475,710,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,89r,179,1,1,34. Ascension: Mary surrounded by angels and the apostles,full,,Däbrä Məṭmaq; Angels; Angels; Children; Saint George and Mercurius,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 89r 179,518,63
1476,711,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,89v,180,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,How our Lord gave the covenant to our Lady; Saint Rufael; Saint Michael; Saint Gabriel,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 89v 180,518,63
1477,712,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,91v,184,1,1,36. Ascension: The twelve apostles mourn before the icon of the Ascension of Mary,full,,How the twelve disciples wept; Icon of the Dormition of our Lady,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 91v 184,518,63
1478,713,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,92r,185,1,1,34. Ascension: Mary surrounded by angels and the apostles,full,,The twelve clans of angels who came to her Ascension in a shining cloud; Icon of the Ascension of our Lady,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 92r 185,518,63
1479,714,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,92v,186,1,1,32. Pentecost: Mary at Pentecost,full,,How the Paraclete descended upon the disciples; our Lady,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 92v 186,518,63
1480,715,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,93r,187,1,1,31. Resurrection: Mary at the Ascension of Jesus,full,,Ascension,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 93r 187,518,63
1481,716,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,95v,192,1,1,25. Crucifixion: Mary at the cross,full,,How they crucified our Lord; Sun became dark; Moon became like blood; Three angels receiving his blood; How our Lady wept; How the legionnaire pierced his side; How Saint John wept; [..] of Adam,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 95v 192,518,63
1482,717,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,96v,194,1,1,26. Crucifixion: Mary with the body of Jesus,full,,How Joseph and Nicodemus brought down our Lord from the cross; Joseph; Nicodemus; How our Lady wept,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 96v 194,518,63
1483,718,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,98v,198,1,1,8. Annunciation: St Gabriel appears to Mary sewing or spinning,full,,How Gabriel told her the good news,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 98v 198,518,63
1484,719,0,,CR-Paris (BNF) 55,https://gallica.bnf.fr/ark:/12148/btv1b52504901k.r=Ethiopien%20d%27Abbadie%20114?rk=21459;2,,1,99r,199,1,1,4. Childhood: Bringing Mary to temple (related to ID 316D),full,,Yoachim and Hanna,,FALSE,1,,217,0 CR-Paris (BNF) 55 1 99r 199,518,63
1487,722,0,,Davies (HMML) Dabra Warq,images in PEMM Dropbox,,1,6v,8a,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 Davies (HMML) Dabra Warq 1 6v 8a,518,58
1488,723,0,,Davies (HMML) Dabra Warq,images in PEMM Dropbox,,1,86r,87b,1,1,30. Resurrection: Mary prays at Golgotha,full,,How our Lady Mary prayed at Golgotha; How our Lord visited our Lady Mary while she prayed at Golgotha,Captions on bottom half of the folio are illegible,FALSE,1,,217,0 Davies (HMML) Dabra Warq 1 86r 87b,518,58
1489,724,0,,Davies (HMML) Dabra Warq,images in PEMM Dropbox,,1,87r,88,1,1,34. Ascension: Mary surrounded by angels and the apostles,full,,How the angels brought our Lady Mary up from Golgotha into heaven and the souls of the saints along with Abraham and Isaac and Jacob bowed to her,,FALSE,1,,217,0 Davies (HMML) Dabra Warq 1 87r 88,518,58
1490,725,0,,Davies (HMML) Dabra Warq,images in PEMM Dropbox,,1,88r,89,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,"How our Lord brought up our Lady Mary and set her at his right hand and gave her the covenant; Prophets; While David her ancestor said 'Listen, my daughter, and see and incline your ear. Forget your people and the house of your father because the king adores your grace because he is your Lord; Disciples",,FALSE,1,,217,0 Davies (HMML) Dabra Warq 1 88r 89,518,58
1491,726,0,,Davies (HMML) Dabra Warq,images in PEMM Dropbox,,1,89r,90,1,1,41. Dormition: Angels show Mary the fires of Sheol and the souls within.,full,,How the angels showed our Lady Mary the fires of Sheol and the sinful souls who were inside,,FALSE,1,,217,0 Davies (HMML) Dabra Warq 1 89r 90,518,58
1492,727,0,,Davies (HMML) Dabra Warq,images in PEMM Dropbox,,1,90r,91b,1,1,42. Dormition: Mary prays for those in Sheol,full,,,Captions illegible,FALSE,1,,217,0 Davies (HMML) Dabra Warq 1 90r 91b,518,58
1493,728,0,,Davies (HMML) Dabra Warq,images in PEMM Dropbox,,1,91r,92,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,,,FALSE,1,,217,0 Davies (HMML) Dabra Warq 1 91r 92,518,58
1685,919,0,,DL-E (Brown) 14,https://repository.library.brown.edu/studio/item/bdr:957473/,,1,10v,23,1,1,11. Motherhood: Madonna and child,bottom,,,,FALSE,1,,217,0 DL-E (Brown) 14 1 10v 23,518,45
1688,922,0,,DL-E (Brown) 14,https://repository.library.brown.edu/studio/item/bdr:957504/,,1,48v,117,1,1,12. Holy Family: Flight to Egypt,bottom,,,,FALSE,1,,217,0 DL-E (Brown) 14 1 48v 117,518,45
1689,923,0,,DL-E (Brown) 14,https://repository.library.brown.edu/studio/item/bdr:957504/,,1,92r,226,1,1,25. Crucifixion: Mary at the cross,full,,,,FALSE,1,,217,0 DL-E (Brown) 14 1 92r 226,518,45
1494,729,0,,EMDA (HMML) 10,https://w3id.org/vhmml/readingRoom/view/138172,,1,,8b,1,1,11. Motherhood: Madonna and child,top,,,,FALSE,1,,217,0 EMDA (HMML) 10 1  8b,518,6
1495,730,0,,EMDA (HMML) 10,https://w3id.org/vhmml/readingRoom/view/138172,,1,,9a,1,1,35. Ascension: Mary Enthroned,full,,,,FALSE,1,,217,0 EMDA (HMML) 10 1  9a,518,6
1496,731,0,,EMDA (HMML) 10,https://w3id.org/vhmml/readingRoom/view/138172,,1,,9b,1,1,12. Holy Family: Flight to Egypt,full,,,,FALSE,1,,217,0 EMDA (HMML) 10 1  9b,518,6
1497,732,0,,EMDA (HMML) 10,https://w3id.org/vhmml/readingRoom/view/138172,,1,,10a,1,1,11. Motherhood: Madonna and child,full,,Martyrs; Ephrem; Saints; Prophets; David,,FALSE,1,,217,0 EMDA (HMML) 10 1  10a,518,6
1498,733,0,,EMDA (HMML) 10,https://w3id.org/vhmml/readingRoom/view/138172,,1,,10b,1,1,8. Annunciation: St Gabriel appears to Mary sewing or spinning,full,,How Gabriel announced the good news to our Lady,,FALSE,1,,217,0 EMDA (HMML) 10 1  10b,518,6
1499,734,0,,EMDA (HMML) 10,https://w3id.org/vhmml/readingRoom/view/138172,,1,,11b,1,1,25. Crucifixion: Mary at the cross,full,,,,FALSE,1,,217,0 EMDA (HMML) 10 1  11b,518,6
1500,735,0,,EMDA (HMML) 153,https://w3id.org/vhmml/readingRoom/view/500198,,1,,5b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMDA (HMML) 153 1  5b,518,1
1501,736,0,,EMDA (HMML) 162,https://w3id.org/vhmml/readingRoom/view/500205,,1,,6a,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMDA (HMML) 162 1  6a,518,53
1502,737,0,,EMDA (HMML) 180,https://w3id.org/vhmml/readingRoom/view/500259,,1,,6b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMDA (HMML) 180 1  6b,518,3
1503,738,0,,EMDA (HMML) 237,https://w3id.org/vhmml/readingRoom/view/501258,,1,,3b,1,1,8. Annunciation: St Gabriel appears to Mary sewing or spinning,full,,How Saint Gabriel announced the good news to our Lady Mary,,FALSE,1,,217,0 EMDA (HMML) 237 1  3b,518,7
1504,739,0,,EMDA (HMML) 237,https://w3id.org/vhmml/readingRoom/view/501258,,1,,4b,1,1,11. Motherhood: Madonna and child,full,,Our Lady Mary with her beloved Son; Saint Michael; Saint Gabriel,,FALSE,1,,217,0 EMDA (HMML) 237 1  4b,518,7
1505,740,0,,EMDA (HMML) 237,https://w3id.org/vhmml/readingRoom/view/501258,,1,,5b,1,1,38. Dormition: apostles carry the body,top-left,,How the disciples carried her fleshly body,,FALSE,1,,217,0 EMDA (HMML) 237 1  5b,518,7
1506,741,0,,EMDA (HMML) 237,https://w3id.org/vhmml/readingRoom/view/501258,,2,,5b,1,1,39. Dormition: apostles bury the body,top-right,,How they placed her in a grave,,FALSE,0,,217,0 EMDA (HMML) 237 2  5b,518,7
1507,742,0,,EMDA (HMML) 237,https://w3id.org/vhmml/readingRoom/view/501258,,3,,5b,1,1,40. Dormition: Mary on her bier,bottom,,How our Lady Mary died,,FALSE,0,,217,0 EMDA (HMML) 237 3  5b,518,7
1508,743,0,,EMDA (HMML) 237,https://w3id.org/vhmml/readingRoom/view/501258,,1,,6b,1,1,34. Ascension: Mary surrounded by angels and the apostles,full,,How our Lady Mary ascended into heaven,,FALSE,1,,217,0 EMDA (HMML) 237 1  6b,518,7
1509,744,0,,EMDA (HMML) 237,https://w3id.org/vhmml/readingRoom/view/501258,,1,,7b,1,1,43. Dormition: Mary receives the Covenant of Mercy from Jesus,full,,"How our Lord gave his mother, our Lady Mary, the covenant of Mercy",,FALSE,1,,217,0 EMDA (HMML) 237 1  7b,518,7
1674,908,0,,EMDA (HMML) 319,https://w3id.org/vhmml/readingRoom/view/501237,,1,,4a,1,1,11. Motherhood: Madonna and child,full,,Michael; Gabriel; Mary,,FALSE,1,,217,0 EMDA (HMML) 319 1  4a,518,2
1675,909,0,,EMDA (HMML) 319,https://w3id.org/vhmml/readingRoom/view/501237,,1,,14b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMDA (HMML) 319 1  14b,518,2
1510,745,0,,EMDA (HMML) 323,https://w3id.org/vhmml/readingRoom/view/533827,,1,,11b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMDA (HMML) 323 1  11b,518,56
1511,746,0,,EMDA (HMML) 323,https://w3id.org/vhmml/readingRoom/view/533827,,1,,115b,1,1,25. Crucifixion: Mary at the cross,full,,,,FALSE,1,,217,0 EMDA (HMML) 323 1  115b,518,56
1512,747,0,,EMDA (HMML) 324,https://w3id.org/vhmml/readingRoom/view/533828,,1,,3b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMDA (HMML) 324 1  3b,518,2
1513,748,0,,EMDA (HMML) 324,https://w3id.org/vhmml/readingRoom/view/533828,,1,,7b,1,1,11. Motherhood: Madonna and child,full,,,Caption illegible,FALSE,1,,217,0 EMDA (HMML) 324 1  7b,518,2
1514,749,0,,EMDA (HMML) 407,https://w3id.org/vhmml/readingRoom/view/534313,,1,,204b,1,1,11. Motherhood: Madonna and child,bottom,,,,FALSE,1,,217,0 EMDA (HMML) 407 1  204b,518,1
1515,750,0,,EMDA (HMML) 415,https://w3id.org/vhmml/readingRoom/view/534322,,1,,11b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMDA (HMML) 415 1  11b,518,1
1747,981,0,,EMDL (EMDL) 681,JRB has images,,1,iii v,4a,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMDL (EMDL) 681 1 iii v 4a,518,1
1531,765,0,,EMIP (EMIP) 1044,images in PEMM Dropbox,,1,81v,86a,1,1,25. Crucifixion: Mary at the cross,full,,"Legionnaire [...]; John, beloved of the Lord; Icon of the Crucifixion; How our Lady Mary wept",,FALSE,1,,217,0 EMIP (EMIP) 1044 1 81v 86a,518,38
1530,764,0,,EMIP (EMIP) 1044,images in PEMM Dropbox,,1,iii r,4b,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMIP (EMIP) 1044 1 iii r 4b,518,38
1532,766,0,,EMIP (EMIP) 1153,images in PEMM Dropbox,,1,iv v,6a,1,1,11. Motherhood: Madonna and child,full,,,,FALSE,1,,217,0 EMIP (EMIP) 1153 1 iv v 6a,518,1
