Manuscript,Canonical Story ID,Recension ID,Canonical Story Title,Folio Start,Scan Start,Column Start,Line Start,Body of Story Start,Folio End,Scan End,Column End,Line End,Miracle Number,Incipit,Confidence Score,Incipit Full,Story Word Variation,Story Incomplete,Blank TM folios,Number of Paintings,Painting Note,Notes,Exclude from ITool,Ethiopic Story Number,Miracles Sequence Number,Canonical Incipit,"Macomber Ms, non-Macomber Record",Best Incipit Tool Match,Nonunique Incipit,New Ms,Folio Start Number,Folio Start Letter,"Temporary English Translation for TGS 1994, to be moved when ID'd",Princeton Catalog Folios,Princeton Catalog Titles,Manuscript Date Range Start        ,Manuscript Date Range End        ,Story Century,Story Earliest Century,Incipit Typed,ID Ready
EMIP (EMIP) 601,42,,The church built on the tomb of Saint Mary that will turn into a ship.,163v,,1,11,Col. 3 line 15,163v,,2,13,293,ስምዑኬ፡ መንክረ፡ ወመድምመ፡ ዘነገሩነ፡ አበዊነ፡ ቅዱሳን፡ ዘረከብዎ፡ ውስተ፡ ቅዱሳት፡ መጻሕፍት፡ ወይቤሎ፡ አመ፡ ይመጽእ፡ በዳግም፡ ምጽአቱ፡ በስብሐት፡ ምስለ፡ መላእክት፡ ወኃይላት፡ በንፍሐተ፡ ቀርን፡ ይትነሥኡ፡ ምውታን፡ ወይነብር፡ እግዚእነ፡ በመንበረ፡ ስብሐቲሁ፡ ውስተ፡ ደብረ፡ ጽዮን,,,,FALSE,,0,,How the Church of the Virgin Mary in Jerusalem at the gate of Mount Olives will serve as a ship [like the ark of Noah] at the time of the second coming of Jesus Christ,FALSE,,,FALSE,FALSE,,FALSE,97.4,163,v,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,170,,Saint Mary saves from a lion a pious monk who had drunk too much wine.,163v,,2,14,Col. 2 line 18,164r,,1,12,294,ወሀሎ፡ ፩መነኰስ፡ ዘስሙ፡ ማቴዎስ፡ መጋቤ፡ ቤተ፡ ክርስቲያን፡ ዘያፈቅራ፡ ለእግዝእትነ፡ ቅድስት፡ ድንግል፡ በ፪ማርያም፡ ወላዲተ፡ አምላክ፡ በኵሉ፡ ልቡ፡ ወአሐተ፡ ዕለተ፡ ሰትየ፡ ወይነ፡ ወሰክረ፡ ወኖመ፡ ወኢተክህሎ፡ ይትነሣእ፡ ለጊዜ፡ ጸሎት፡ ጊዜ፡ መንፈቀ፡ ሌሊት፡ ወሶበ፡ ጽሕወ፡ እምስካሩ፡ ተንሥአ፡ በጽብሕ,,,,FALSE,,0,,How the Virgin Mary saved a drunken monk named Matewos from a lion and a savage dog,FALSE,,,FALSE,FALSE,,FALSE,97.4,163,v,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,123,,"The chastisement of the heretic, Nestorius.",164r,,1,13,"Col. 1, line 17",164r,,2,14,295,ዘከመ፡ ቀሠፈቶ፡ ንስጡር፡ ንፉቅ፡ ዘፀረፈ፡ ላዕለ፡ እግዝእትነ...፡ወላዲተ፡ አምላክ፥ ወኮኑ፡ ካህናት፡ ይትሔዘብዎ፡ ለንስጡር፡ ከመ፡ ገብአ፡ እምስሕተቱ፡ ዘስሕተ፡ ውእቱ፡ ውስቴቱ፡ ወኢኃደገ,,,,FALSE,,0,,How the Virgin Mary punished Nǝsṭur [Nestorius] who had insulted her.,FALSE,,,FALSE,FALSE,,FALSE,97.4,164,r,,,,1950,1950,20,16,1,1
EMIP (EMIP) 601,201,,A ship that was about to founder is saved when they pray to Saint Mary.,164r,,2,15,"Col. 2, line 19",164v,,1,8,296,ወሀለወት፡ አሐቲ፡ ሐመር፡ ዘተሐውር፡ ማዕከለ፡ ባሕር፡ ወጸልመ፡ ላዕሌሃ፡ መዓልት፥ ወጸገበ፡ ነፋስ፡ ወተለዓለ፡ ማዕበል፡ ወቀብጹ፡ ሕይወቶሙ፡ እለ፡ ሀለው፡ ውስቴታ,,,,FALSE,,0,,How the Virgin Mary saved the people on a certain ship on the sea when they were caught in a powerful storm,FALSE,,,FALSE,FALSE,,FALSE,97.4,164,r,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,185,,The rich woman who went with the monks to the manbalis for prayer and there saw a vision of Saint Mary.,164v,,1,9,Col. 2 line 13,164v,,2,14,297,ተብህለ፡ ሶበ፡ ፈቀዱ፡ አኃው፡ ከመ፡ ይትጋብኡ፡ ውስተ፡ መንበሊስ፡ ወሖረት፡ ምስሌሆሙ፡ አሐቲ፡ ብእሲት፡ ዓባይ፥ ወክብርት፡ ወባዕልት፡ እስመ፡ አፍቀረቶሙ፡ ወእምክቡራነ፡ ዘመድ፡ ይእቲ፡ ወፈራሂተ፡ እግዚአብሔር፥ ወመፍቀሪተ፡ ሰብእ፡ ኄራን፡ ወኮነት፡ ትሴስዮሙ፡ እምዝባቲ፡ ወትትራድኦሙ፡ በኂሩታ፡ ወእምብዝኃ፡ አፍቅሮታ,,,,FALSE,,0,,How the Virgin Mary appeared to a wealthy woman at a monastery while the monks were in prayer,FALSE,,,FALSE,FALSE,,FALSE,97.4,164,v,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,88,,A Roman official is prevented from approaching the Holy Sepulcher.,164v,,2,15,"Col.2, line 20",165r,,1,5,298,ወሀሎ፡ ፩ብእሲ፡ በሀገረ፡ ኢየሩሳሌም፡ እግዚእ፡ ኢየሱስ፡ ክርስቶስ፥ ወሶበ፡ ፈቀደ፡ ይባእ፡ መጽአ፡ ኃይል፡ በአምሳለ፡ በግዕ፡ ከመ፡ ይውግዖ፡ ወፈረሆ፡ ገብአ፡ ድኅሬሁ፡ ወይቤልዎ፡ ቀሲስ፡ ወእለ፡ ምስሌሁ፡ ምንተ፡ ኮንከ,,,,FALSE,,0,,"How a certain Roman prefect was prevented by a Ram from entering the Tomb of our Lord, and how he was not able to go in until he had become a follower of the Virgin Mary",FALSE,,,FALSE,FALSE,,FALSE,97.4,164,v,,,,1950,1950,20,16,1,1
EMIP (EMIP) 601,266,,Saint Mary appears to the disciples of Mar Barsuma in the form of a dove.,165r,,1,6,"Col. 1, line 10",165r,,2,16,299,ዘከመ፡ አስተርአየቶሙ፡ ለአባ፡ በርሱማ፡ በአምሳለ፡ ርግብ፡ ፀዓዳ፡ ወኮነ፡ ሶበ፡ አልጸቀ፡ ጊዜ፡ ጽባሕ፡ ቆመ፡ ቅዱስ፡ ማረ፡ በርሱማ፥ ወጸለየ፡ ጸሎተ፡ ወበከየ፡ ወአንበበ፡ እምነ፡ መዝሙር፡ ዘልማድ፡ ወሥሩዕ፡ ከመ፡ ይጸሊ፡ ኪያሆን፡ ጸሎተ፡ ነግህ፡ ወሶበ፡ አርመመ፡ ነፋሳት፡ አርመመ፡ ማዕከለ፡ ባሕር,,,,FALSE,,0,,How the Virgin Mary appeared to Abba Bärsuma as a white dove.,FALSE,,,FALSE,FALSE,,FALSE,97.4,165,r,,,,1950,1950,20,16,1,1
EMIP (EMIP) 601,532,,"Mary, Dormition of Cycle: Dormition and Assumption of Saint Mary's body into Heaven.  (623, 502, 532, 550 similar)",165r,,2,17,"Col.2, line 21",165v,,1,5,300,በዕለተ፡ ፍልሰታ፡ ለወላዲቱ፡ ዘከመ፡ ተክህነ፡ እግዚእነ፡ በኵሉ፡ ጉባኤ፡ ወእምድኅረ፡ ዝንቱ፡ ነገር፡ ኮነ፡ እግዝእነ፡ ኢየሱስ፡ ክርስቶስ፡ ካህነ፡ ለሥጋ፡ ወላዲቱ፡ ቅድስት፡ ወቅዱስ፡ እስጢፋኖስ፡ ውእቱ፡ ያነብብ፡ መጽሐፈ፡ ወቅዱስ፡ ዮሐንስ፡ ውእቱ፡ ዘይቤ፡ ቁሙ፡ በሠናይ፡ ወኵሎሙ፡ ዖዱ፡ ምሥዋዓ፡ ወኮኑ፡ ኵሎሙ፡ ምስለ፡ እግዚእነ,,,,FALSE,,0,,How Jesus Christ carried the body of the Virgin Mary to heaven on the day of her assumption and how he gave her a covenant,FALSE,,,FALSE,FALSE,,FALSE,97.4,165,r,,,,1950,1950,20,19,1,1
EMIP (EMIP) 601,75,,The son of Emperor Tiberius is raised from the dead.,165v,,1,6,"Col.1, line 10",166r,,3,3,301,ወሀሎ፡ ፩ንጉሥ፡ ዘስሙ፡ ጢላርዮስ፡ ዘሮሜ፡ በመዋዕልሁ፡ ተሰቅለ፡ እግዚእነ፡ ኢየሱስ፡ ክርስቶስ፡ እንዘ፡ ኢየአምር፡ ጢላርዮስ፡ ወሶበ፡ ሰምዓ፡ ከመ፡ ሰቀልዎ፡ አይሁድ፡ በኢየሩሳሌም፡ ለእግዚእነ፡ በመጥባሕተ፡ ጲላጦስ፡ ዘሢሞ፡ ጢላርዮስ,,,,FALSE,,0,,How Emperor Tiberius sent a letter to our Lord Jesus Christ with the body of his son and how his son was raised from the dead when they put him in the tomb of Jesus and how the Emperor and Empress tried to bring our Lady Mary to the palace in Rome,FALSE,,,FALSE,FALSE,,FALSE,97.4,165,v,,,,1950,1950,20,16,1,1
EMIP (EMIP) 601,76,,John the Evangelist paints an icon of the Crucifixion for Emperor Tiberius.,166r,,3,4,"Col.3, line 8",167r,,1,19,302,ወይቤሎ፡ እግዚእነ፡ ለዮሐንስ፡ ሑር፡ ኀበ፡ ጢላርዮስ፡ ንጉሥ፡ ከመ፡ ትኩን፡ ስምዓ፡ በኵሉ፡ ግብር፡ ዘርኢከ፡ እምኔየ፡ ወበከመ፡ ገብሩ፡ ላዕሌየ፡ እንዘ፡ ህሎከ፡ ዲበ፡ ዕፀ፡ መስቀል፡ ወእምድኅረ፡ ይቤ፡ ዘንተ፡ መድኅን፡ ለአርዳኢሁ፡ ንጹሐን,,,,FALSE,,0,,How Jesus Christ commanded John to go to Emperor Tiberius; how Tiberius asked John to make an icon like the one he had seen on the day of the crucifixion of Jesus; how John made the icon and when he finished how John kissed the icon for several hours and how the icon called John “my beloved.”,FALSE,,,FALSE,FALSE,,FALSE,97.4,166,r,,,,1950,1950,20,16,1,1
EMIP (EMIP) 601,633,,"Mary, Dormition of cycle: Christ appears to the Apostles after the Dormition of Saint Mary.",167r,,1,20,Col. 1 line 24,167r,,3,7,303,ወካዕበ፡ አዘዘ፡ ውእቱ፡ እግዚእ፡ ደብተራ፡ ዓባየ፡ ወመጽአ፡ አምሰማይ፥ ወነፍሰ፡ ድንግል፡ ውስቴታ፥ ወሶቤሃ፡ ወፅአት፡ እምእንታክቲ፡ ደብተራ፡ ወአምኀት፡ ሥጋሃ፡ ባሕቲታ፡ ወትቤሎ፡ ለወልዳ፡ ኦወልድየ፡ ፍቁር፡ መካን፡ ዘእከውን፡ አነ፡ ውስቴታ፡ ይከውን፡ ሥጋየ፡ እንተ፡ ኃደርከ፡ አንተ፡ ውስቴቱ፡ ፱አውራኀ,,,,FALSE,,0,,How Jesus Christ commanded John the Apostle to carry the body of the Virgin Mary in a heavenly chariot and how the angels received the body of Mary with incense and praise,FALSE,,,FALSE,FALSE,,FALSE,97.4,167,r,,,,1950,1950,20,20,1,1
EMIP (EMIP) 601,,,,167r,,3,8,Col. 3 line 11,167v,,2,29,304,ስምዑ፡ አበውየ፡ ወአኃውየ፡ ሕዝብ፡ ክርስቲያን፡ ዘከመ፡ ተዐቢ፡ እመላእክት፡ እግዝእትነ...፡ መላእክትኒ፡ ያከበርዋ፡ እፎኬ፡ ኢያከብርዋ፡ መላእክት፡ እምሰብእ፡ ፈድፋደ፡ ለማርያም፡ ወላዲተ፡ መፍቀሬ፡ ሰብእ፨ አእምሩኬ፡ ኦፍቁራኘ፡ ዘተውህበ፡ ለነ፡ ጸጋ፡ ለውሉደ፡ ሰብእ፡ በእንተ ማርያም,,,,FALSE,,0,,How the Virgin Mary was exalted more than the angels and how the One born from the Virgin Mary saved the world,FALSE,,,FALSE,FALSE,,FALSE,97.4,167,r,,,,1950,1950,20,,1,0
EMIP (EMIP) 601,,,,167v,,2,30,Col. 2 line 34,168v,,1,38,305,ወሀለው፡ ፪ፍቁራን፡ አኃው፡ ወ፩እምኔሆሙ፡ ይመልካ፡ ለአሐቲ፡ ቤተ፡ ክርስቲያን፥ ወመላኬ፡ ይእቲ፡ ቤተ፡ ክርስቲያን፡ ሶበ፡ ርእዮሙ፥ ለካህናቲሃ፡ እንዘ፡ ይፈቅዱ፡ ይዑድዋ፡ ለሊተ፡ ክርስቲያን፡ በቅኔ፡ ውዳሴሃ፡ ለእግዝእትነ፡ ማርያም፡ በዕለተ፡ በዓላ፡ በዓቢይ፡ ረዓም፡ ፈቀደ፥ ይከልኦሙ፡,,,,FALSE,,0,,"How the Virgin Mary took the position from a certain abbot who had forbidden the praise of Mary among the monks; and how the Ethiopians and Copts received the light at Jerusalem and they were singing and dancing during the Easter celebration with the line “for us who believe in your resurrection, send us your light”",FALSE,,,FALSE,FALSE,,FALSE,97.4,167,v,,,,1950,1950,20,,1,0
EMIP (EMIP) 601,,,,168v,,1,39,Col.2 line 3,168v,,2,41,306,ወሀለወት፡ አሐቲ፡ ብእሲት፡ ዘታፈቅራ፡ ለእግዝእትነ፡ ቅድስት፡ ድንግል፡ በ፪ማርያም፡ ወላዲተ፡ አምላክ፡ ወወለደት፡ ይእቲ፡ ብእሲተ፡ ወለተ፡ ወወሰደ፡ ዝእብ፥ ለይእቲ፡ ወለት፡ ወነገርዋ፡ ለይእቲ፡ ብእሲት፡ እንዘ፡ ሀለወት፡ በጊዜ፡ ማዕድ፡ ወአውየወት፡ በዐቢይ፡ ቃል፡ እንዘ፡ ትብል፡ እሙነኑ,,,,FALSE,,0,,"How the Virgin Mary returned a child to a certain woman when the child was taken by a hyena and the mother went to the local church took an icon of Jesus and said, “I will return your son, when you return my son.”",FALSE,,,FALSE,FALSE,,FALSE,97.4,168,v,,,,1950,1950,20,,1,0
EMIP (EMIP) 601,404,,Saint Mary gives a garment to a poor monk.,168v,,3,1,Col. 3 line 5,168v,,3,31,307,ወሀሎ፡ ፩መነኰስ፡ ወአልቦቱ፡ አልባስ፡ ወዓራዝ፡ ወሲስይ፡ ወይትአመና፡ ለእግዝእትነ...፡ ዘበዕብራይስጢ፡ ማርያም፡ ወይቤላ፡ አዝዚ፡ ሊተ፡ ዘዕበልዕ፥ ወዘእለብስ፡ ወኢይኩን፡ ንፉቀ፡ እምኔኪ፡ ወዘንተ፡ ብሂሎ፡ ወመጽአት፡ ኀቤሁ፡ እግዝእትነ...፡ ዘበዕብራይስጢ፡ ማሪሃም፡ ወከዊኖ፡ መንፈቀ፡ ሌሊት,,,,FALSE,,0,,"How the Virgin Mary gave a garment and food to a poor, devoted monk",FALSE,,,FALSE,FALSE,,FALSE,97.4,168,v,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,163,,"The Muslim whom Saint Mary told to receive baptism. Later, as Bishop of Rome, he cut off his hand because of a carnal thought.",168v,,3,32,Col. 3 line 36,169v,,1,3,308,ወሀሎ፡ ፩ብእሲ፡ ውስተ፡ ሀገረ፡ አንጾኪያ፡ ዘተርፈ፡ እመዋዕለ፡ ተንበላት፡ ወተንባላታየ፡ ውእቱ፡ ወኮነ፡ ይበውእ፡ ኀበ፡ ቤተ፡ ክርስቲያን፡ ወይቀውም፡ ቅድመ፡ ሥዕላ፡ ለእግዝእትነ...፡ ወበአሐቲ፡ እመዋዕል፡ ተናገረቶ፡ እምውስተ፡ ሥዕል፥ ወትቤሎ፡ ለምንት፡ ከመዝ፡ ትገብር፡ ወትመጽእ፡ ኵሎ፡ አሚረ,,,,FALSE,,0,,"How the Virgin Mary healed the hand of Atenatewos, a converted Muslim, who had became a priest, after he cut off his hand because a woman had kissed it during the celebration of the Eucharist",FALSE,,,FALSE,FALSE,,FALSE,97.4,168,v,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,165,,The sinful woman who despaired when she kept on sinning and swallowed a scorpion.,169v,,1,4,Col.1 line 8,169v,,3,41,309,ወሀለወት፡ አሐቲ፡ ብእሲት፡ ኃጥእት፡ ዘገብረት፡ ኃጣውአ፡ ዓቢይተ፡ ወእምኵሉ፡ ዘየዓቢ፡ ጌጋያ፡ እምድኅረ፡ ነስሐት፡ ትገብእ፡ ወትትመየጥ፡ ኀበ፡ ዘቀዳሚ፡ ምግባራ፡ እስመ፡ ተለዓለ፡ ኃጢአታ፡ መልዕልተ፡ ኃጣውአ፡ ሰብእ፡ ወቀብፀት፡ እምተስፋ፡ እግዚአብሔር፡ ወኃደረ፡ ላዕሌሃ፡,,,,FALSE,,,,How the Virgin Mary healed a certain sinful woman when she swallowed a scorpion because she was depressed about her sin and how a voice from the icon led her to a certain priest for repentance and healing; and how she gave birth to forty scorpions when she had completed her repentance,FALSE,,,FALSE,FALSE,,FALSE,97.4,169,v,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,135,,The sinful deacon who was healed by a drop of Saint Mary's milk.,170r,,1,1,Col.1 line 5,170r,,2,34,310,ተብህለ፡ ከመ፡ ሀሎ፡ ፩ዲያቆን፡ ውስተ፡ ሀገር፡ ዘኢይክሉ፡ ነጋርያነ፡ እከዩ፡ ወኃጣውኢሁ፡ ውኅሱም፡ ምግባራቲሁ፡ አላ፡ ኮነ፡ ውስቴቱ፡ ልማድ፡ ሠናይ፡ ከመ፡ ውእቱ፡ ያፈቅር፡ ወያሰቀጥዕም፡ በአፉሁ፡ ሰላመ፡ እግዝእትነ፡ ቅድስት፡ ድንግል፡ ማርያም፡ ወደደቶ፡ ለውእቱ፡ ዲያቆን፡ ወደወየ፡ ዕፁበ፡ ወእምብዝኃ፡ ደዊሁ፡ ኃዘነ፡ ወጠፍአ፡ ልቡ,,,,FALSE,,,,How the Virgin Mary healed a sick deacon by anointing him with her breast milk,FALSE,,,FALSE,FALSE,,FALSE,97.4,170,r,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,185,,The rich woman who went with the monks to the manbalis for prayer and there saw a vision of Saint Mary.,170r,,2,35,Col. 3 line 2,170v,,2,8,311,ተብህለ፡ ከመ፡ ሀሎ፡ ዘመነኮሳት፡ ወኮነ፡ ልማዶሙ፡ ለመነኮሳት፡ የሐውሩ፡ ለለዓመት፡ ኀበ፡ ቤተ፡ ክርስቲያን፡ ዘእግዝእትነ...፡ ማሩሃም፡ በበዓለ፡ ዚአሃ፡ ወይገብሩ፡ በዓለ፡ ወሶበ፡ ሖሩ፡ እሙንቱ፡ መነኮሳት፡ ከመ፡ ያብዕሉ፡ ኀበ፡ ይእቲ፡ ቤተ፡ ክርስቲያን፡ ሖረት፡ ምስሌሆሙ፡ አሐቲ፡ ብእሶተ፡ ክብርት፡ ወልዕልት፡ ፈድፋደ፡ እምዘመደ፡ ክቡራት,,,,FALSE,,,,How the Virgin Mary appeared at the time of prayer for a certain wealthy woman who was a patron for a certain monastery,FALSE,,,FALSE,FALSE,,FALSE,97.4,170,r,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,,,,170v,,2,9,Col.2 line 13,170v,,3,26,312,ወሀሎ፡ ውስተ፡ ፩ሀገር፡ ደብር፡ ዘመነኮሳት፡ ወውስተ፡ ውእቱ፡ ደብር፡ ዘመነኮሳት፡ ሀሎ፡ ሊቅ፡ ዘእኵይ፡ ምግባሩ፥ ወያፈቅር፡ ነገረ፡ ከንቱ፡ ወይትፌጋፅ፡ በሠናይ፡ መብልዕ፡ ወኵሉ፡ ዘርእዮ፡ የአምሮ፡ እምአርዳኢሁ፡ ከመ፡ ብእሴ፡ እኩይ፡ ውእቱ፡ ወሶበ፡ ይበውእ፡ ቤተ፡ ክርስቲያን፡ ያስተርኢ፡ ሕጋ,,,,FALSE,,,,"How, because of his devotion to her, the Virgin Mary saved the soul of a wicked monastic leader from hell when he died; and how he appeared to his disciple in a dream and told him how the Virgin Mary saved him from damnation",FALSE,,,FALSE,FALSE,,FALSE,97.4,170,v,,,,1950,1950,20,,1,0
EMIP (EMIP) 601,190,,The Muslim who found an icon of Saint Mary in his house.,170v,,3,27,Col. 3 line 31,171r,,3,6,313,ወሀሎ፡ ፩መነኮስ፡ ተብህለ፡ ከመ፡ በእንተ፡ ፩ተንባላታዊ፡ ከመ፡ ውእቱ፡ ረከበ፡ በውስተ፡ ቤቱ፡ ሥዕለ፡ እግዝእትነ፡ ወኢያእመረ፡ እምአይቴ፡ ዘመጽአት፡ ኀቤሆሙ፡ ወኮነት፡ ሥዕልተ፡ ዲበ፡ ጽላት፡ በቀለማት፡ በዘዚአሁ፡ ኅብሮሙ፡ ወይእቲ፡ ሥዕል፡ ትሢኒ፡ እምኵሉ፡ ሥዕላት፥ ወለውእቱ፡ ተንባላታዊ,,,,FALSE,,,,How a certain Muslim was converted when he saw oil and Myron exuded from the breast of icon of the Virgin Mary,FALSE,,,FALSE,FALSE,,FALSE,97.4,170,v,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,161,,The pious monk (or: the Jew from Akhmim) whom Saint Mary made young.,171r,,3,7,Col. 3 line 11,171v,,1,31,314,ተብህለ፡ ከመ፡ ሀሎ፡ ፩መነኰስ፡ ውስተ፡ አሐቲ፡ ደብር፡ እምአድባራተ፡ ሀገረ፡ እስክንድርያ፡ ወኮን፡ ያፈቅራ፡ ለእግዝእትነ፡ ቅድስት፡ ድንግል፡ በ፪፡ ማርያም፡ በኵሉ፡ ልቡ፡ ወሶበ፡ ይዜከሩ፡ ስማ፡ ለእግዝእትነ፡ ቅድስት፡ ድንግል፡ በ፪ማርያም፡ ወኮነ፡ ይገርር፡ ላቲ፡ ወከማሁ፡ ውእቱኒ፡ ይዜከር፡ ስማ፡ ኮነ፡ ይጸዓን፡ ላቲ፡ ወይስግድ፡ ወይሰአም፡ ምድረ፡ ወያንገረግር,,,,FALSE,,,,How the Virgin Mary healed an elderly priest of Alexandria when he fell and broke his back during the church service because of his old age,FALSE,,,FALSE,FALSE,,FALSE,97.4,171,r,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,187,,The peasant who complained to Saint Mary because she did not reply to his Hail Mary.,171v,,1,32,Col.1 line 36,171v,,3,6,315,ተብህለ፡ ከመ፡ ሀሎ፡ ፩ብእሲ፡ ዘያፈቅራ፡ ለእግዝእትነ...፡ በኵሉ፡ ልቡ፡ ወኮነ፡ ኵሎ፡ አሚረ፡ ይኤምኃ፡ ለእግዝእትነ...፡ በጊዜ፡ ጽባሕ፡ በመዓልት፡ ወበሌሊት፡ ወበጊዜ፡ ምሴት፡ ወነብረ፡ እንዘ፡ ይገብር፡ ከመዝ፡ መዋዕለ፡ ነውኃ፡ ወበአሐቲ፡ ዓመት፡ ይቤላ፡ ውእቱ፡ ገብር፡ ኦእግዝእትየ፡ መስተሣህልት፡ ለምንት፡ አንቲ፡ ኢትዜከርኒ,,,,FALSE,,,,"How the Virgin Mary spoke from her picture to a devout worshipper and said to him, “Blessed art thou among men”",FALSE,,,FALSE,FALSE,,FALSE,97.4,171,v,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,142,,"The deacon's prayer that contained five times ""Rejoice!"" [tafassehiyat].",171v,,3,7,Col.3 line 11,172r,,2,6,316,ተብህለ፡ ከመ፡ ሀሎ፡ ፩ደብር፡ ዘመነኮሳት፡ ኀበ፡ ጽንፈ፡ ባሕር፡ ወሀሎ፡ ውስቴቱ፡ ፩እኁሁ፡ ዘመንኰሰ፡ እምንዕሱ፡ ወውእቱሰ፡ ብእሲ፡ ሠናይ፡ ግዕዙ፡ ወንጹሕ፡ ልቡ፡ ወያፈቅራ፡ ለእግዝእትነ...፡  እመ፡ ብርሃን፡ ወእመ፡ ሕይወት፡ ወያስተጥዕም፡ ዝክረ፡ ስማ፡ ወኮነ፡ ወትረ፡ ኢምኃ፡ ለእግዝእትነ፡ መስተሣህልት፡ እስመ፡ ውእቱ፡ ኮነ፡ ይጸውም፡ በመዓልት,,,,FALSE,,,,How the Virgin Mary received the soul of a sick and devout monk who was unable to go to church and how she took his soul to Paradise,FALSE,,,FALSE,FALSE,,FALSE,97.4,171,v,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,184,,The pious mower of hay to whom the gatekeeper gave his daughter in marriage.,172r,,2,7,Col. 2 line 11,172v,,1,23,317,ተብህለ፡ ከመ፡ ሀሎ፡ ፩ወሬዛ፡ ይነብር፡ ውስተ፡ አሐቲ፡ ሀገር፡ ጽንፈ፡ ባሕር፥ ወኮነ፡ ውእቱ፡ ወሬዛ፡ ዘሠናይ፡ አርአያሁ፡ ወብዙኅ፡ ጥቡበ፥ ወሠናይሁ፡ ግዕዙ፡ ወርቱዕ፡ ሃይማኖቱ፡ ንጹሕ፡ ወቅዱስ፡ ያፈቅር፡ ትሩፋተ፡ ወይጸልዕ፡ እሱያተ፡ እምንዕሱ፥ ወኮነ፡ ወሬዛ፡ ወጽኑሰ፡ ወነዳየ፡ ወኢየሐዩ፡ ዘእንበለ፡ ፃማሁ፡ ወኮነ፡ አሚረ፡ የሐውር፡ ውስተ፡ ገዳም,,,,FALSE,,,,How the icon of the Virgin Mary helped a young impoverished man and how the church keeper saw this miracle and how he gave his daughter to the young man in marriage,FALSE,,,FALSE,FALSE,,FALSE,97.4,172,r,,,,1950,1950,20,15,1,1
EMIP (EMIP) 601,,,,172v,,1,24,Col.1 line 27,172v,,3,7,318,ተብህለ፡ ከመ፡ ሀለወት፡ አሐቲ፡ ብእሲት፡ ሠናይት፡ ወፈራሂተ፡ እግዚአብሔር፡ ወታፈቅራ፡ ለእግዝእትት...፡ ወአስተዋጸይዋ፡ ሰብአ፡ እኩያን፡ ለይእቲ፡ ብእሲት፡ ብርክልያ፡ ንግሥት፡ ርኵስት፡ ወአሞቅሕዋ፡ ውስተ፡ ቤተ፡ ሞቅሕ፡ ወሖራ፡ ምስሌሃ፡ ፪አንስት፡ ድናግል፡ ኮና፡ ለባዊያተ,,,,FALSE,,,,"How the Virgin Mary appeared to reassure an ascetic woman about the purity of her friends, other ascetic women held with her in prison",FALSE,,,FALSE,FALSE,,FALSE,97.4,172,v,,,,1950,1950,20,,1,0
EMIP (EMIP) 601,167,,The woman who was prevented from fasting by her husband.,172v,,3,8,Col.3 line 12,173r,,1,32,319,ተብህለ፡ በእንተ፡ አሐቲ፡ ብእሲት፡ በጽሐት፡ ነፍሳ፡ ከመ፡ ትጹም፡ ጾመ፡ እግዝእትነ...፡  ወሶበ፡ ጾመት፡ አእምረ፡ ምታ፡ ከመ፡ ይእቲ፡ ትጸውም፡ ኃዘነ፡ ላዕሌሃ፡ ወካልአ፡ እምጾም፡ ወአንበራ፡ ከመ፡ ትብላዕ፡ ወገሠጸ፡ ከመ፡ ኢትጹም፡ ወይእቲ፡ ብእሲት፡ ሠናይት፡ ሖረት,,,,FALSE,,,,How the Virgin Mary received the gift of gold from a certain woman when the woman was forbidden by her husband to fast,FALSE,,,FALSE,FALSE,,FALSE,97.4,172,v,,,,1950,1950,20,15,1,1
